Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.98.15-45.11.0.51-0-0-0,134.221.98.15,0,45.11.0.51,0,0,10/12/2024 01:35:45 PM,63640151,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06285340209202206,2.1213383666666664E7,3.0586042370903764E7,5.6530963E7,3468394.0,5.9999357E7,2.99996785E7,3.752090236707908E7,5.6530963E7,3468394.0,0,0,0,0,0,0,0,0,0,0,0,0.047140051569016544,0.015713350523005515,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,3640794.0,0.0,3640794.0,3640794.0,5.6530963E7,0.0,5.6530963E7,5.6530963E7,No Label
134.221.98.15-45.11.0.59-0-0-0,134.221.98.15,0,45.11.0.59,0,0,10/12/2024 01:35:45 PM,63640020,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06285353147280595,2.121334E7,3.0586079943537697E7,5.6530963E7,3468415.0,5.9999378E7,2.9999689E7,3.7520887517836675E7,5.6530963E7,3468415.0,0,0,0,0,0,0,0,0,0,0,0,0.047140148604604463,0.015713382868201488,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,3640642.0,0.0,3640642.0,3640642.0,5.6530963E7,0.0,5.6530963E7,5.6530963E7,No Label
151.101.66.132-192.168.1.27-443-51469-6,192.168.1.27,51469,151.101.66.132,443,6,10/12/2024 01:35:00 PM,119803975,6,9,146.0,148.0,70.0,0.0,24.333333333333332,28.619340779736117,108.0,0.0,16.444444444444443,36.6609844081931,2.4540087255034737,0.1252045268114017,8557426.785714285,1.730992526775168E7,4.500491E7,0.0,7.4677371E7,1.49354742E7,2.1146505044567488E7,4.5064572E7,31.0,1.19803975E8,1.4975496875E7,2.118197210847792E7,4.5065725E7,0.0,0,0,0,0,120,216,0.05008181072456069,0.07512271608684103,0.0,108.0,18.4375,32.03741302498273,1026.3958333333333,0,0,0,0,1,0,0,0,1.0,19.666666666666668,24.333333333333332,16.444444444444443,0,0,0,0,0,0,6,146,9,148,-1,283,5,0,60626.333333333336,885.2097679834613,61402.0,59662.0,3.9832797666666664E7,8957557.684229799,4.500491E7,2.9489501E7,No Label
192.168.1.27-3.33.235.18-51468-443-6,192.168.1.27,51468,3.33.235.18,443,6,10/12/2024 01:35:31 PM,89929909,3,6,85.0,41.0,42.0,1.0,28.333333333333332,23.671361036774655,40.0,0.0,6.833333333333333,16.253204812179863,1.4010911542232296,0.10007793958737354,1.1241238625E7,2.0755176158753928E7,4.5012884E7,0.0,4.4793296E7,2.2396648E7,3.1673600926889382E7,4.4793266E7,30.0,8.9929909E7,1.79859818E7,2.4568814311718427E7,4.5075293E7,0.0,0,0,0,0,60,144,0.03335931319579118,0.06671862639158237,0.0,42.0,12.7,19.77119116290164,390.9,0,0,0,0,1,0,0,0,2.0,14.11111111111111,28.333333333333332,6.833333333333333,0,0,0,0,0,0,3,85,6,41,-1,132,3,0,62292.5,164.75588001646557,62409.0,62176.0,4.4868204E7,204608.4182041394,4.5012884E7,4.4723524E7,No Label
192.168.1.27-72.25.64.32-51976-443-6,192.168.1.27,51976,72.25.64.32,443,6,10/12/2024 01:37:45 PM,1246528,8,13,1484.0,4276.0,725.0,0.0,185.5,257.51893134292084,1330.0,0.0,328.9230769230769,490.58680195905214,4620.834830826102,16.8467936540535,62326.4,124496.54739723339,306196.0,0.0,622350.0,88907.14285714286,148642.47317913384,306661.0,89.0,1246528.0,103877.33333333333,150153.81749534124,311970.0,0.0,0,0,0,0,160,284,6.417826153925142,10.428967500128357,0.0,1330.0,261.8181818181818,409.7619095411657,167904.82251082247,0,1,0,0,0,0,0,0,1.0,274.2857142857143,185.5,328.9230769230769,0,0,0,0,0,0,8,1484,13,4276,-1,512,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-72.25.64.32-51976-443-6,192.168.1.27,51976,72.25.64.32,443,6,10/12/2024 01:37:46 PM,148,2,1,85.0,0.0,85.0,0.0,42.5,60.10407640085654,0.0,0.0,0.0,0.0,574324.3243243244,20270.27027027027,74.0,5.656854249492381,78.0,70.0,70.0,70.0,0.0,70.0,70.0,0,0,0,0,0,0,0,0,0,40,20,13513.513513513513,6756.756756756757,0.0,85.0,21.25,42.5,1806.2499999999998,0,0,0,0,1,0,0,0,0.0,28.333333333333332,42.5,0.0,0,0,0,0,0,0,2,85,1,0,-1,252,1,0,0,0,0,0,0,0,0,0,No Label
134.221.98.14-110.233.0.144-0-0-0,134.221.98.14,0,110.233.0.144,0,0,10/12/2024 01:35:48 PM,103966685,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02885539728423581,5.19833425E7,1.1338074691557668E7,6.0000572E7,4.3966113E7,4.3966113E7,4.3966113E7,0.0,4.3966113E7,4.3966113E7,0,0,0,0,0,0,0,0,0,0,0,0.019236931522823873,0.009618465761411937,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.19833425E7,1.1338074691557668E7,6.0000572E7,4.3966113E7,No Label
134.221.98.14-110.233.0.76-0-0-0,134.221.98.14,0,110.233.0.76,0,0,10/12/2024 01:35:40 PM,101498964,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03940926924140822,3.3832988E7,3.345766601281325E7,6.7393058E7,478675.0,1.01020289E8,5.05101445E7,2.387604524407182E7,6.7393058E7,3.3627231E7,0,0,0,0,0,0,0,0,0,0,0,0.029556951931056164,0.009852317310352054,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,478675.0,0.0,478675.0,478675.0,5.05101445E7,2.387604524407182E7,6.7393058E7,3.3627231E7,No Label
134.221.98.14-110.233.0.177-0-0-0,134.221.98.14,0,110.233.0.177,0,0,10/12/2024 01:35:48 PM,60001860,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333230003203234,6.000186E7,0.0,6.000186E7,6.000186E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01666615001601617,0.01666615001601617,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.000186E7,0.0,6.000186E7,6.000186E7,No Label
134.221.98.15-45.11.0.125-0-0-0,134.221.98.15,0,45.11.0.125,0,0,10/12/2024 01:35:45 PM,63640128,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03142671240384683,6.3640128E7,0.0,6.3640128E7,6.3640128E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015713356201923417,0.015713356201923417,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.3640128E7,0.0,6.3640128E7,6.3640128E7,No Label
134.221.98.15-45.11.0.177-0-0-0,134.221.98.15,0,45.11.0.177,0,0,10/12/2024 01:35:48 PM,59999431,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333364944744226,5.9999431E7,0.0,5.9999431E7,5.9999431E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01666682472372113,0.01666682472372113,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.9999431E7,0.0,5.9999431E7,5.9999431E7,No Label
134.221.98.3-42.132.0.20-0-0-0,134.221.98.3,0,42.132.0.20,0,0,10/12/2024 01:35:43 PM,472852,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.459306506052634,157617.33333333334,263682.92377462244,462056.0,1335.0,471517.0,235758.5,320032.9936311255,462056.0,9461.0,0,0,0,0,0,0,0,0,0,0,0,6.344479879539476,2.1148266265131586,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-13.114.167.208-51978-443-6,192.168.1.27,51978,13.114.167.208,443,6,10/12/2024 01:37:48 PM,456438,13,15,1719.0,5992.0,1164.0,0.0,132.2307692307692,316.9493003216113,1412.0,0.0,399.4666666666665,600.0998567698863,16893.86072149996,61.34458568305005,16905.11111111111,35904.35669764596,101127.0,0.0,355154.0,29596.166666666664,54348.31506434522,153253.0,30.0,455523.0,32537.357142857152,45506.98993072322,101127.0,0.0,0,0,0,0,260,324,28.481414781416095,32.86317090163396,0.0,1412.0,265.89655172413796,493.447807692218,243490.7389162562,0,1,0,0,0,0,0,0,1.0,275.39285714285717,132.23076923076923,399.46666666666664,0,0,0,0,0,0,13,1719,15,5992,-1,180,6,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-13.114.167.208-51978-443-6,13.114.167.208,443,192.168.1.27,51978,6,10/12/2024 01:37:49 PM,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,180,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-54.209.37.196-51972-443-6,192.168.1.27,51972,54.209.37.196,443,6,10/12/2024 01:37:41 PM,9547317,9,8,2509.0,1362.0,698.0,0.0,278.7777777777777,333.96436103938464,400.0,0.0,170.25,197.97673023435283,405.4542234221405,1.7806049594875712,596707.3125,1237330.2133897655,4713052.0,0.0,9312498.0,1164062.25,1596440.705274057,4713052.0,385.0,4781616.0,683088.0,935975.1630314058,2178669.0,0.0,0,0,0,0,180,184,0.9426732138463613,0.83793174564121,0.0,698.0,215.05555555555557,272.83640265620545,74439.70261437909,0,1,0,0,0,0,0,0,0.0,227.7058823529412,278.77777777777777,170.25,0,0,0,0,0,0,9,2509,8,1362,-1,126,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-54.209.37.196-51972-443-6,54.209.37.196,443,192.168.1.27,51972,6,10/12/2024 01:37:51 PM,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,126,0,0,0,0,0,0,0,0,0,0,No Label
128.159.0.52-134.221.98.5-0-0-0,134.221.98.5,0,128.159.0.52,0,0,10/12/2024 01:35:31 PM,54005710,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05554968169106563,2.7002855E7,2.8267368566964418E7,4.6990903E7,7014807.0,4.6990903E7,4.6990903E7,0.0,4.6990903E7,4.6990903E7,0,0,0,0,0,0,0,0,0,0,0,0.03703312112737708,0.01851656056368854,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,2.7002855E7,2.8267368566964418E7,4.6990903E7,7014807.0,No Label
128.159.0.64-134.221.98.5-0-0-0,134.221.98.5,0,128.159.0.64,0,0,10/12/2024 01:35:31 PM,54014619,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09256753250448735,1.350365475E7,1.986994464355717E7,4.2995928E7,0.0,4.7008065E7,1.5669355E7,2.3750379044763453E7,4.2995928E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.07405402600358987,0.01851350650089747,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,2.5001241E7,2.544833040605882E7,4.2995928E7,7006554.0,No Label
134.221.98.14-110.233.0.99-0-0-0,134.221.98.14,0,110.233.0.99,0,0,10/12/2024 01:35:41 PM,111363656,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06285713177376288,1.8560609333333336E7,2.2686605928197585E7,6.2761738E7,1169926.0,4.8601918E7,9720383.6,7565096.037361045,1.9614159E7,1169926.0,0,0,0,0,0,0,0,0,0,0,0,0.05387754152036819,0.008979590253394698,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,4635805.0,0.0,4635805.0,4635805.0,2.668196275E7,2.4353631945404675E7,6.2761738E7,1.0339283E7,No Label
134.221.98.0-0.0.0.36-0-0-0,134.221.98.0,0,0.0.0.36,0,0,10/12/2024 01:35:40 PM,79820142,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11275349522680628,9977517.75,1.5667030402573496E7,4.5268378E7,2291.0,7.9817851E7,1.1402550142857144E7,1.6352730258723235E7,4.5268378E7,53843.0,0,0,0,0,0,0,0,0,0,0,0,0.10022532909049447,0.01252816613631181,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,748166.0,0.0,748166.0,748166.0,1.913901375E7,1.8642055633104634E7,4.5268378E7,5000566.0,No Label
192.168.1.27-54.209.37.196-51981-443-6,192.168.1.27,51981,54.209.37.196,443,6,10/12/2024 01:37:55 PM,5518660,5,6,1215.0,562.0,698.0,0.0,243.0,338.83919489929144,400.0,0.0,93.66666666666667,163.46457312416862,321.99845614696324,1.9932374888106896,551866.0,1474988.8364557582,4737760.0,0.0,5256173.0,1314043.25,2285819.9758848576,4737760.0,682.0,729536.0,145907.2,133310.29480013915,262235.0,0.0,0,0,0,0,100,144,0.9060170403684953,1.0872204484421943,0.0,698.0,148.08333333333331,248.1921756635492,61599.35606060606,0,1,0,0,0,0,0,0,1.0,161.54545454545453,243.0,93.66666666666667,0,0,0,0,0,0,5,1215,6,562,-1,115,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-54.209.37.196-51981-443-6,54.209.37.196,443,192.168.1.27,51981,6,10/12/2024 01:38:01 PM,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,115,0,0,0,0,0,0,0,0,0,0,No Label
134.221.98.14-110.233.0.79-0-0-0,134.221.98.14,0,110.233.0.79,0,0,10/12/2024 01:35:19 PM,86309246,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13903493027850108,7846295.090909092,1.7099322945841942E7,5.7716752E7,597.0,7.1866336E7,7186633.6,1.7876121848175142E7,5.7716752E7,597.0,0,0,0,0,0,0,0,0,0,0,0,0.127448686088626,0.011586244189875092,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,7682566.0,0.0,7682566.0,7682566.0,2.6208893333333336E7,2.7576486027372982E7,5.7716752E7,6467018.0,No Label
192.168.1.27-34.123.33.186-51991-443-6,192.168.1.27,51991,34.123.33.186,443,6,10/12/2024 01:38:04 PM,589806,6,8,484.0,3863.0,242.0,0.0,80.66666666666666,102.14238428128976,1412.0,0.0,482.87499999999994,627.7241062532397,7370.220038453322,23.73661848133115,45369.69230769231,84728.74868109467,194498.0,0.0,395157.0,79031.4,107906.78206350145,199290.0,73.0,589355.0,84193.57142857143,102993.58145673794,194498.0,0.0,0,0,0,0,120,184,10.172836491999064,13.563781989332083,0.0,1412.0,289.8,496.7793704021362,246789.74285714282,0,1,0,0,0,0,0,0,1.0,310.5,80.66666666666667,482.875,0,0,0,0,0,0,6,484,8,3863,-1,164,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-34.123.33.186-51991-443-6,34.123.33.186,443,192.168.1.27,51991,6,10/12/2024 01:38:05 PM,0,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,164,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-54.209.37.196-51990-443-6,192.168.1.27,51990,54.209.37.196,443,6,10/12/2024 01:38:02 PM,5516765,5,6,1215.0,562.0,698.0,0.0,243.0,338.83919489929144,400.0,0.0,93.66666666666667,163.46457312416862,322.10906210433103,1.993922162716737,551676.5,1487376.3633048073,4773798.0,0.0,5283141.0,1320785.25,2305189.401588132,4773798.0,290.0,702020.0,140404.0,127618.83468947677,233892.0,0.0,0,0,0,0,100,144,0.9063282557803349,1.087593906936402,0.0,698.0,148.08333333333331,248.1921756635492,61599.35606060606,0,1,0,0,0,0,0,0,1.0,161.54545454545453,243.0,93.66666666666667,0,0,0,0,0,0,5,1215,6,562,-1,115,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-54.209.37.196-51990-443-6,54.209.37.196,443,192.168.1.27,51990,6,10/12/2024 01:38:08 PM,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,115,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-52.168.117.174-51992-443-6,192.168.1.27,51992,52.168.117.174,443,6,10/12/2024 01:38:16 PM,997095,5,12,954.0,5197.0,517.0,0.0,190.8,262.79022051819203,1412.0,0.0,433.08333333333337,607.0471688028165,6168.920714676135,17.04952888140047,62318.4375,111235.4036476809,251760.0,0.0,497790.0,124447.5,143473.53578389756,249466.0,56.0,997095.0,90645.0,125674.89640974446,251792.0,0.0,0,0,0,0,100,264,5.014567318058962,12.034961563341508,0.0,1412.0,341.72222222222223,523.5977132870971,274154.5653594771,0,1,0,0,0,0,0,0,2.0,361.8235294117647,190.8,433.0833333333333,0,0,0,0,0,0,5,954,12,5197,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-52.168.117.174-51992-443-6,192.168.1.27,51992,52.168.117.174,443,6,10/12/2024 01:38:17 PM,509,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,47151.27701375246,5893.909626719057,254.5,282.13560569343247,454.0,55.0,55.0,55.0,0.0,55.0,55.0,0,0,0,0,0,0,0,0,0,40,20,3929.2730844793714,1964.6365422396857,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-52.168.117.174-51993-443-6,192.168.1.27,51993,52.168.117.174,443,6,10/12/2024 01:38:19 PM,1052556,5,11,954.0,5197.0,517.0,0.0,190.8,262.79022051819203,1412.0,0.0,472.4545454545455,620.3996072913592,5843.86958983655,15.201091438365275,70170.40000000001,109495.13583051467,245498.0,0.0,491616.0,122904.0,141697.97585239765,245668.0,47.0,1052556.0,105255.6,120963.73220028482,246617.0,0.0,0,0,0,0,100,244,4.750341074489148,10.450750363876125,0.0,1412.0,361.8235294117647,532.5049571710715,283561.5294117647,0,1,0,0,0,0,0,0,2.0,384.4375,190.8,472.45454545454544,0,0,0,0,0,0,5,954,11,5197,-1,16386,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-52.168.117.174-51993-443-6,192.168.1.27,51993,52.168.117.174,443,6,10/12/2024 01:38:20 PM,501,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,47904.19161676646,5988.0239520958075,250.5,267.9934700697015,440.0,61.0,61.0,61.0,0.0,61.0,61.0,0,0,0,0,0,0,0,0,0,40,20,3992.015968063872,1996.007984031936,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-54.235.104.53-51950-443-6,192.168.1.27,51950,54.235.104.53,443,6,10/12/2024 01:36:28 PM,119972844,23,26,2324.0,6308.0,649.0,0.0,101.04347826086955,164.37553408440561,1412.0,0.0,242.61538461538464,452.3415591716576,71.94961553132808,0.4084257600828401,2499434.2499999995,8182207.062016612,2.9752041E7,0.0,1.19740029E8,5442728.590909091,1.1537180419426596E7,2.9752041E7,29.0,9.0242116E7,3609684.6399999997,9753788.39842823,2.9985864E7,0.0,0,0,0,0,460,544,0.19171005065112903,0.21671570943171106,0.0,1412.0,172.64000000000001,349.4824605099397,122137.99020408158,0,1,0,0,0,0,0,0,1.0,176.16326530612244,101.04347826086956,242.6153846153846,0,0,0,0,0,0,23,2324,26,6308,-1,425,14,0,651592.0,734537.027764201,1752463.0,262419.0,2.93416045E7,773139.5870641125,2.9752041E7,2.818276E7,No Label
134.221.98.14-110.233.0.20-0-0-0,134.221.98.14,0,110.233.0.20,0,0,10/12/2024 01:35:34 PM,74148622,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483507003002699,7414862.199999999,1.859287520383421E7,5.9998116E7,515.0,7.4148107E7,8238678.555555556,1.9526182647335675E7,5.9998116E7,991.0,0,0,0,0,0,0,0,0,0,0,0,0.13486427300024537,0.013486427300024537,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,4296174.0,6074979.217130047,8591833.0,515.0,3.2777622E7,3.849559178929546E7,5.9998116E7,5557128.0,No Label
192.168.1.27-20.42.65.90-51995-443-6,192.168.1.27,51995,20.42.65.90,443,6,10/12/2024 01:38:40 PM,985640,4,10,954.0,5197.0,517.0,0.0,238.5,277.32592137531367,1412.0,0.0,519.7,632.7560614749837,6240.615234771316,14.203968994764823,75818.46153846155,117943.83811841367,248087.0,0.0,496484.0,165494.66666666666,143076.60919008855,249090.0,288.0,985640.0,109515.55555555556,129636.07035477349,248480.0,0.0,0,0,0,0,80,224,4.058276855647092,10.145692139117731,0.0,1412.0,410.06666666666666,550.3402151223844,302874.35238095233,0,1,0,0,0,0,0,0,2.0,439.35714285714283,238.5,519.7,0,0,0,0,0,0,4,954,10,5197,-1,16386,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-20.42.65.90-51995-443-6,192.168.1.27,51995,20.42.65.90,443,6,10/12/2024 01:38:41 PM,328,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,73170.73170731707,9146.341463414634,164.0,166.87720036002523,282.0,46.0,46.0,46.0,0.0,46.0,46.0,0,0,0,0,0,0,0,0,0,40,20,6097.560975609756,3048.780487804878,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
134.221.98.0-0.0.0.29-0-0-0,134.221.98.0,0,0.0.0.29,0,0,10/12/2024 01:34:57 PM,74109474,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10794841156206289,1.0587067714285715E7,1.108186632016092E7,3.0975214E7,2495.0,6.867385E7,1.1445641666666668E7,1.188180372751381E7,3.0975214E7,2495.0,0,0,0,0,0,0,0,0,0,0,0,0.09445486011680503,0.013493551445257861,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,3847260.5,1627781.7306016493,4998276.0,2696245.0,1.660373825E7,1.1350081241674656E7,3.0975214E7,5435624.0,No Label
152.199.40.78-192.168.1.27-443-51996-6,192.168.1.27,51996,152.199.40.78,443,6,10/12/2024 01:38:44 PM,117829,7,11,556.0,4975.0,248.0,0.0,79.42857142857143,105.15204411209693,1412.0,0.0,452.2727272727273,604.2203390997511,46940.905889042595,152.7637508592961,6931.117647058823,12220.082231118338,29995.0,0.0,89806.0,14967.666666666668,15568.615720951771,30057.0,102.0,117829.0,11782.9,14870.565217158955,30676.0,0.0,0,0,0,0,140,244,59.408125334170705,93.35562552512539,0.0,1412.0,291.1052631578948,494.4851300692966,244515.5438596492,0,1,0,0,0,0,0,0,1.0,307.27777777777777,79.42857142857143,452.27272727272725,0,0,0,0,0,0,7,556,11,4975,-1,133,3,0,0,0,0,0,0,0,0,0,No Label
